SYMBOL,DATE,TIME,PRICE,SIZE,COND,EX
AAPL,20130201,11:21:57,450.37,100,,D
AAPL,20130201,11:21:57,450.3712,385,,D
AAPL,20130201,11:21:58,450.3721,100,,D
AAPL,20130201,11:21:58,450.37,100,,D
AAPL,20130201,11:21:59,450.3865,300,,D
AAPL,20130201,11:22:00,450.37,400,@F,Q
AAPL,20130201,11:22:00,450.37,100,,B
AAPL,20130201,11:22:00,450.37,288,@F,Q
AAPL,20130201,11:22:00,450.37,100,@F,Q
AAPL,20130201,11:22:00,450.34,127,@F,Q
AAPL,20130201,11:22:00,450.34,100,@F,P
AAPL,20130201,11:22:00,450.31,100,,Q
AAPL,20130201,11:22:00,450.34,100,,B
AAPL,20130201,11:22:03,450.34,195,,D
AAPL,20130201,11:22:06,450.2901,150,,D
AAPL,20130201,11:22:07,450.323,100,,D
AAPL,20130201,11:22:09,450.4,100,,D
AAPL,20130201,11:22:12,450.37,100,,B
AAPL,20130201,11:22:12,450.39,100,,B
AAPL,20130201,11:22:13,450.32,100,@F,Q
AAPL,20130201,11:22:13,450.31,100,@F,Q
AAPL,20130201,11:22:14,450.29,100,@F,K
AAPL,20130201,11:22:14,450.29,100,@F,K
AAPL,20130201,11:22:14,450.251,500,,D
AAPL,20130201,11:22:14,450.26,100,@F,B
AAPL,20130201,11:22:14,450.251,500,,D
AAPL,20130201,11:22:14,450.251,400,,D
AAPL,20130201,11:22:14,450.251,545,,D
AAPL,20130201,11:22:14,450.25,100,,D
AAPL,20130201,11:22:14,450.25,100,,D
AAPL,20130201,11:22:15,450.312,100,,D
AAPL,20130201,11:22:15,450.28,1300,,D
AAPL,20130201,11:22:15,450.34,100,,D
AAPL,20130201,11:22:15,450.28,100,,D
AAPL,20130201,11:22:15,450.31,100,,D
AAPL,20130201,11:22:16,450.31,100,,D
AAPL,20130201,11:22:16,450.38,300,,D
AAPL,20130201,11:22:16,450.354,300,,D
AAPL,20130201,11:22:16,450.312,100,,D
AAPL,20130201,11:22:18,450.31,100,,Z
AAPL,20130201,11:22:18,450.34,100,,D
AAPL,20130201,11:22:18,450.3,200,,D
AAPL,20130201,11:22:19,450.353,500,,D
AAPL,20130201,11:22:19,450.38,100,@F,B
AAPL,20130201,11:22:19,450.38,100,@F,Q
AAPL,20130201,11:22:19,450.4,200,@F,Q
AAPL,20130201,11:22:19,450.4,100,,Q
AAPL,20130201,11:22:19,450.38,100,,Y
AAPL,20130201,11:22:19,450.37,100,,Z
AAPL,20130201,11:22:19,450.41,100,@F,B
AAPL,20130201,11:22:19,450.39,100,@F,K
AAPL,20130201,11:22:19,450.395,100,,D
AAPL,20130201,11:22:19,450.4,353,@F,K
AAPL,20130201,11:22:19,450.4,100,@F,K
AAPL,20130201,11:22:20,450.37,200,,P
AAPL,20130201,11:22:27,450.39,100,@F,P
AAPL,20130201,11:22:27,450.38,100,@F,P
AAPL,20130201,11:22:27,450.42,100,@F,Y
AAPL,20130201,11:22:27,450.4,100,,P
AAPL,20130201,11:22:27,450.4,300,,P
AAPL,20130201,11:22:27,450.4,300,,P
AAPL,20130201,11:22:27,450.42,100,@F,B
AAPL,20130201,11:22:27,450.4,100,,Z
AAPL,20130201,11:22:27,450.42,100,@F,J
AAPL,20130201,11:22:27,450.42,100,@F,P
AAPL,20130201,11:22:27,450.4,100,,K
AAPL,20130201,11:22:27,450.42,200,@F,P
AAPL,20130201,11:22:27,450.42,200,,P
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,100,,P
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,100,,P
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,100,,D
AAPL,20130201,11:22:27,450.42,400,,D
AAPL,20130201,11:22:27,450.42,100,,Z
AAPL,20130201,11:22:27,450.42,200,,D
AAPL,20130201,11:22:28,450.42,100,@F,P
AAPL,20130201,11:22:28,450.42,100,,P
AAPL,20130201,11:22:29,450.42,176,@F,P
AAPL,20130201,11:22:29,450.428,300,,D
AAPL,20130201,11:22:30,450.42,100,,B
AAPL,20130201,11:22:30,450.42,291,@F,Q
AAPL,20130201,11:22:30,450.42,100,@F,Q
AAPL,20130201,11:22:30,450.42,300,@F,P
AAPL,20130201,11:22:30,450.42,300,@F,P
AAPL,20130201,11:22:30,450.42,200,@F,P
AAPL,20130201,11:22:30,450.42,100,@F,P
AAPL,20130201,11:22:30,450.42,200,@F,P
AAPL,20130201,11:22:30,450.42,300,,P
AAPL,20130201,11:22:30,450.42,299,@F,P
AAPL,20130201,11:22:30,450.42,199,@F,P
AAPL,20130201,11:22:30,450.42,201,@F,P
AAPL,20130201,11:22:30,450.42,100,,P
AAPL,20130201,11:22:31,450.42,200,@F,P
AAPL,20130201,11:22:31,450.42,160,@F,P
AAPL,20130201,11:22:31,450.42,100,,P
AAPL,20130201,11:22:31,450.42,100,@F,Q
AAPL,20130201,11:22:31,450.4299,500,,D
AAPL,20130201,11:22:32,450.42,100,@F,P
AAPL,20130201,11:22:32,450.42,100,@F,P
AAPL,20130201,11:22:32,450.42,200,,D
AAPL,20130201,11:22:32,450.42,100,,D
AAPL,20130201,11:22:32,450.42,100,,Z
AAPL,20130201,11:22:32,450.425,100,,Z
AAPL,20130201,11:22:32,450.425,100,,Z
AAPL,20130201,11:22:32,450.42,100,,P
AAPL,20130201,11:22:32,450.42,100,,P
AAPL,20130201,11:22:32,450.42,300,@F,P
AAPL,20130201,11:22:32,450.42,300,@F,P
AAPL,20130201,11:22:32,450.42,400,@F,P
AAPL,20130201,11:22:32,450.42,100,@F,P
AAPL,20130201,11:22:32,450.425,100,,D
AAPL,20130201,11:22:33,450.42,200,,P
AAPL,20130201,11:22:33,450.42,100,,P
AAPL,20130201,11:22:33,450.42,100,,P
AAPL,20130201,11:22:33,450.42,200,@F,P
AAPL,20130201,11:22:34,450.4255,120,,D
AAPL,20130201,11:22:34,450.4001,140,,D
AAPL,20130201,11:22:35,450.405,100,,D
AAPL,20130201,11:22:35,450.4025,300,,D
AAPL,20130201,11:22:35,450.38,200,,K
AAPL,20130201,11:22:35,450.38,100,,P
AAPL,20130201,11:22:35,450.38,160,,P
AAPL,20130201,11:22:35,450.38,100,@F,P
AAPL,20130201,11:22:35,450.38,100,@F,P
AAPL,20130201,11:22:35,450.38,100,@F,P
AAPL,20130201,11:22:35,450.37,100,@F,P
AAPL,20130201,11:22:35,450.38,100,,D
AAPL,20130201,11:22:35,450.3,291,,D
AAPL,20130201,11:22:35,450.3,407,,D
AAPL,20130201,11:22:35,450.3,348,,D
AAPL,20130201,11:22:36,450.31,100,,J
AAPL,20130201,11:22:36,450.3,200,@F,K
AAPL,20130201,11:22:39,450.32,100,@F,K
AAPL,20130201,11:22:39,450.25,100,,B
AAPL,20130201,11:22:39,450.3,100,@F,K
AAPL,20130201,11:22:39,450.25,136,@F,K
AAPL,20130201,11:22:39,450.25,164,,K
AAPL,20130201,11:22:41,450.268,989,,D
AAPL,20130201,11:22:43,450.26,100,,D
AAPL,20130201,11:22:44,450.295,200,,D
AAPL,20130201,11:22:44,450.26,100,,Z
AAPL,20130201,11:22:44,450.26,100,,Q
AAPL,20130201,11:22:44,450.26,100,,Q
AAPL,20130201,11:22:44,450.3,115,,D
AAPL,20130201,11:22:44,450.26,100,,Q
AAPL,20130201,11:22:47,450.3,100,@F,P
AAPL,20130201,11:22:47,450.33,100,@F,Y
AAPL,20130201,11:22:47,450.33,100,,P
AAPL,20130201,11:22:47,450.34,100,@F,J
AAPL,20130201,11:22:47,450.29,100,,D
AAPL,20130201,11:22:47,450.2901,300,,D
AAPL,20130201,11:22:47,450.29,300,,D
AAPL,20130201,11:22:47,450.29,100,,D
AAPL,20130201,11:22:47,450.29,100,,D
AAPL,20130201,11:22:47,450.29,100,,D
AAPL,20130201,11:22:48,450.295,105,,D
AAPL,20130201,11:22:51,450.2901,150,,D
AAPL,20130201,11:22:51,450.29,100,@F,Q
AAPL,20130201,11:22:51,450.29,100,,D
AAPL,20130201,11:22:53,450.3,254,,Q
AAPL,20130201,11:22:53,450.295,194,,P
AAPL,20130201,11:22:53,450.3,106,,P
AAPL,20130201,11:22:53,450.3,194,,P
AAPL,20130201,11:22:53,450.3,300,,D
AAPL,20130201,11:22:54,450.339,100,,D
AAPL,20130201,11:22:54,450.339,100,,D
AAPL,20130201,11:22:54,450.34,100,,D
AAPL,20130201,11:22:54,450.34,700,,D
AAPL,20130201,11:22:56,450.3,100,,D
AAPL,20130201,11:22:56,450.3,100,@F,Z
AAPL,20130201,11:22:56,450.3,100,@F,Z
AAPL,20130201,11:22:56,450.3,100,@F,P
AAPL,20130201,11:22:57,450.3,100,,D
AAPL,20130201,11:22:57,450.3,100,@F,Z
AAPL,20130201,11:22:57,450.3,200,@F,P
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,200,@F,Q
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,P
AAPL,20130201,11:22:57,450.29,100,,P
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,P
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,Q
AAPL,20130201,11:22:57,450.29,100,,P
AAPL,20130201,11:22:58,450.26,100,,D
AAPL,20130201,11:22:58,450.26,225,@F,Q
AAPL,20130201,11:22:58,450.26,100,,Q
AAPL,20130201,11:22:58,450.27,100,,Z
AAPL,20130201,11:22:58,450.29,100,,P
AAPL,20130201,11:22:58,450.29,100,@F,P
AAPL,20130201,11:22:58,450.29,100,,P
AAPL,20130201,11:22:59,450.27,100,,D
AAPL,20130201,11:22:59,450.27,136,,Z
AAPL,20130201,11:22:59,450.27,163,,Z
AAPL,20130201,11:22:59,450.27,101,@F,Z
AAPL,20130201,11:22:59,450.27,100,@F,K
AAPL,20130201,11:22:59,450.27,136,,K
AAPL,20130201,11:22:59,450.27,108,,K
AAPL,20130201,11:22:59,450.27,156,@F,K
AAPL,20130201,11:23:00,450.26,100,,D
AAPL,20130201,11:23:00,450.26,100,@F,P
AAPL,20130201,11:23:00,450.26,700,@F,P
AAPL,20130201,11:23:01,450.282,100,,D
AAPL,20130201,11:23:01,450.28,100,@F,Q
AAPL,20130201,11:23:01,450.29,100,@F,Q
AAPL,20130201,11:23:01,450.29,100,@F,Q
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,300,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.29,100,@F,P
AAPL,20130201,11:23:01,450.281,200,,D
AAPL,20130201,11:23:02,450.28,100,@F,P
AAPL,20130201,11:23:02,450.28,180,@F,Q
AAPL,20130201,11:23:02,450.28,220,@F,Q
AAPL,20130201,11:23:02,450.28,100,@F,P
AAPL,20130201,11:23:02,450.25,100,,D
AAPL,20130201,11:23:02,450.29,100,@F,Z
AAPL,20130201,11:23:02,450.29,100,,P
AAPL,20130201,11:23:02,450.29,100,,P
AAPL,20130201,11:23:02,450.29,100,@F,P
AAPL,20130201,11:23:02,450.29,100,@F,P
AAPL,20130201,11:23:02,450.29,100,,P
AAPL,20130201,11:23:03,450.29,100,@F,Q
AAPL,20130201,11:23:03,450.32,100,@F,Q
AAPL,20130201,11:23:03,450.33,100,@F,Q
AAPL,20130201,11:23:03,450.29,100,@F,P
AAPL,20130201,11:23:03,450.29,100,@F,P
AAPL,20130201,11:23:03,450.29,100,@F,P
AAPL,20130201,11:23:03,450.32,100,@F,P
AAPL,20130201,11:23:03,450.37,100,@F,B
AAPL,20130201,11:23:03,450.34,100,@F,P
AAPL,20130201,11:23:03,450.38,100,,B
AAPL,20130201,11:23:03,450.38,100,@F,Y
AAPL,20130201,11:23:03,450.29,100,,D
AAPL,20130201,11:23:03,450.31,100,@F,P
AAPL,20130201,11:23:03,450.29,100,,D
AAPL,20130201,11:23:03,450.29,200,,D
AAPL,20130201,11:23:03,450.29,110,,D
AAPL,20130201,11:23:03,450.3,100,@F,Q
AAPL,20130201,11:23:03,450.29,100,,D
AAPL,20130201,11:23:03,450.29,100,,D
AAPL,20130201,11:23:04,450.3,200,,K
AAPL,20130201,11:23:04,450.379,200,,D
AAPL,20130201,11:23:04,450.379,200,,D
AAPL,20130201,11:23:04,450.379,100,,D
AAPL,20130201,11:23:04,450.38,100,,D
AAPL,20130201,11:23:04,450.379,280,,D
AAPL,20130201,11:23:05,450.38,120,,D
AAPL,20130201,11:23:05,450.38,200,,D
AAPL,20130201,11:23:06,450.29,100,,D
AAPL,20130201,11:23:06,450.29,100,,D
AAPL,20130201,11:23:06,450.364,100,,D
AAPL,20130201,11:23:06,450.364,1100,,D
AAPL,20130201,11:23:06,450.29,100,@F,Z
AAPL,20130201,11:23:06,450.28,200,@F,Z
AAPL,20130201,11:23:06,450.28,200,@F,Z
AAPL,20130201,11:23:06,450.28,200,@F,Z
AAPL,20130201,11:23:06,450.31,100,,P
AAPL,20130201,11:23:06,450.36,100,,D
AAPL,20130201,11:23:06,450.3,300,@F,K
AAPL,20130201,11:23:06,450.28,100,@F,Q
AAPL,20130201,11:23:06,450.28,100,@F,Z
AAPL,20130201,11:23:06,450.31,100,@F,P
AAPL,20130201,11:23:06,450.28,127,@F,Z
AAPL,20130201,11:23:06,450.31,100,@F,P
AAPL,20130201,11:23:06,450.28,100,@F,P
AAPL,20130201,11:23:06,450.28,100,@F,P
AAPL,20130201,11:23:06,450.28,100,@F,P
AAPL,20130201,11:23:07,450.3,500,,D
AAPL,20130201,11:23:07,450.28,100,,P
AAPL,20130201,11:23:09,450.3,142,,D
AAPL,20130201,11:23:10,450.32,100,,D
AAPL,20130201,11:23:10,450.305,100,,Z
AAPL,20130201,11:23:10,450.32,100,,D
AAPL,20130201,11:23:11,450.31,100,@F,Q
AAPL,20130201,11:23:11,450.31,100,,Q
AAPL,20130201,11:23:11,450.32,100,@F,Q
AAPL,20130201,11:23:11,450.32,100,,D
AAPL,20130201,11:23:11,450.29,100,,Y
AAPL,20130201,11:23:11,450.29,100,@F,Z
AAPL,20130201,11:23:13,450.28,100,@F,P
AAPL,20130201,11:23:13,450.2801,300,,D
AAPL,20130201,11:23:13,450.28,100,@F,P
AAPL,20130201,11:23:16,450.24,100,,D
AAPL,20130201,11:23:16,450.24,100,,D
AAPL,20130201,11:23:17,450.24,100,,Y
AAPL,20130201,11:23:17,450.2402,100,,D
AAPL,20130201,11:23:17,450.27,100,@F,Z
AAPL,20130201,11:23:17,450.27,175,@F,Z
AAPL,20130201,11:23:17,450.27,125,@F,Z
AAPL,20130201,11:23:17,450.27,106,,Z
AAPL,20130201,11:23:17,450.27,100,,Z
AAPL,20130201,11:23:17,450.25,125,@F,P
AAPL,20130201,11:23:18,450.2401,100,,D
AAPL,20130201,11:23:20,450.28,100,,K
AAPL,20130201,11:23:20,450.28,100,@F,K
AAPL,20130201,11:23:21,450.28,100,,K
AAPL,20130201,11:23:23,450.2899,130,,D
AAPL,20130201,11:23:23,450.29,100,,D
AAPL,20130201,11:23:24,450.28,100,@F,K
AAPL,20130201,11:23:25,450.26,100,,K
AAPL,20130201,11:23:25,450.22,2000,,D
AAPL,20130201,11:23:25,450.289,200,,D
AAPL,20130201,11:23:25,450.289,300,,D
AAPL,20130201,11:23:25,450.289,300,,D
AAPL,20130201,11:23:25,450.29,200,,D
AAPL,20130201,11:23:25,450.23,100,@F,Q
AAPL,20130201,11:23:28,450.22,100,,D
AAPL,20130201,11:23:29,450.2,100,,Z
AAPL,20130201,11:23:29,450.16,100,@F,Z
AAPL,20130201,11:23:29,450.2,200,,K
AAPL,20130201,11:23:30,450.22,100,@F,K
AAPL,20130201,11:23:30,450.142,200,,D
AAPL,20130201,11:23:31,450.1,100,@F,Y
AAPL,20130201,11:23:31,450.16,100,,D
AAPL,20130201,11:23:31,450.08,100,@F,Q
AAPL,20130201,11:23:31,450.0502,100,,D
AAPL,20130201,11:23:31,450.05,100,,D
AAPL,20130201,11:23:31,450.1548,133,,D
AAPL,20130201,11:23:31,450.17,100,@,D
AAPL,20130201,11:23:32,450.15,200,@,D
AAPL,20130201,11:23:32,450.1,750,,D
AAPL,20130201,11:23:32,450.05,100,,B
AAPL,20130201,11:23:32,450.05,100,,B
AAPL,20130201,11:23:32,450.05,100,,D
AAPL,20130201,11:23:32,450.05,195,,D
AAPL,20130201,11:23:32,450.05,100,,D
AAPL,20130201,11:23:32,450.05,100,,D
AAPL,20130201,11:23:34,450.1,100,,Z
AAPL,20130201,11:23:35,450.115,100,,D
AAPL,20130201,11:23:36,450.1,300,@F,Q
AAPL,20130201,11:23:36,450.1,300,@F,Q
AAPL,20130201,11:23:36,450.05,139,@F,Q
AAPL,20130201,11:23:36,450.05,100,@F,Q
AAPL,20130201,11:23:36,450.06,300,,P
AAPL,20130201,11:23:36,450.05,100,,P
AAPL,20130201,11:23:36,450.04,200,@F,Z
AAPL,20130201,11:23:36,450.04,100,@F,P
AAPL,20130201,11:23:36,450.04,100,@F,C
AAPL,20130201,11:23:37,450.1,100,,B
AAPL,20130201,11:23:37,450.1,103,,K
AAPL,20130201,11:23:39,450.139,200,,D
AAPL,20130201,11:23:39,450.12,139,@F,Q
AAPL,20130201,11:23:39,450.14,100,@F,Q
AAPL,20130201,11:23:39,450.14,100,@F,P
AAPL,20130201,11:23:39,450.14,100,,D
AAPL,20130201,11:23:39,450.14,100,@F,Z
AAPL,20130201,11:23:39,450.15,100,@F,Z
AAPL,20130201,11:23:39,450.16,100,@F,K
AAPL,20130201,11:23:39,450.14,100,,D
AAPL,20130201,11:23:39,450.14,100,@F,P
AAPL,20130201,11:23:39,450.17,100,@F,P
AAPL,20130201,11:23:40,450.15,261,@F,K
AAPL,20130201,11:23:40,450.1,100,@F,Z
AAPL,20130201,11:23:41,450.06,100,,Q
AAPL,20130201,11:23:41,450.06,100,,Q
AAPL,20130201,11:23:43,450.1164,250,,D
AAPL,20130201,11:23:43,450.1466,250,,D
AAPL,20130201,11:23:43,450.051,100,,D
AAPL,20130201,11:23:45,450.11,100,@F,Q
AAPL,20130201,11:23:45,450.12,100,@F,B
AAPL,20130201,11:23:45,450.12,100,@F,D
AAPL,20130201,11:23:45,450.12,100,@F,K
AAPL,20130201,11:23:45,450.07,389,,D
AAPL,20130201,11:23:46,450.06,100,,B
AAPL,20130201,11:23:46,450.05,100,,B
AAPL,20130201,11:23:46,450.05,100,,B
AAPL,20130201,11:23:46,450.05,100,,B
AAPL,20130201,11:23:46,450.06,100,@F,Z
AAPL,20130201,11:23:46,450.05,100,@F,K
AAPL,20130201,11:23:48,450.13,134,,B
AAPL,20130201,11:23:48,450.05,100,,P
AAPL,20130201,11:23:48,450.051,100,,D
AAPL,20130201,11:23:48,450.05,100,@F,Z
AAPL,20130201,11:23:48,450.051,200,,D
AAPL,20130201,11:23:48,450.05,100,,P
AAPL,20130201,11:23:48,450.041,100,,D
AAPL,20130201,11:23:48,450.064,100,,D
AAPL,20130201,11:23:49,450.054,100,,D
AAPL,20130201,11:23:49,450.068,500,,D
AAPL,20130201,11:23:51,450.045,298,,D
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.061,100,,D
AAPL,20130201,11:23:51,450.04,100,@F,Z
AAPL,20130201,11:23:51,450.04,175,@F,P
AAPL,20130201,11:23:51,450.04,100,@F,K
AAPL,20130201,11:23:51,450.04,100,@F,K
AAPL,20130201,11:23:51,450.04,100,@F,Q
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.04,100,@F,P
AAPL,20130201,11:23:51,450.03,100,@F,P
AAPL,20130201,11:23:52,450.03,100,@F,P
AAPL,20130201,11:23:52,450.03,371,@F,P
AAPL,20130201,11:23:52,450.03,129,,P
AAPL,20130201,11:23:52,450.03,300,,P
AAPL,20130201,11:23:52,450.02,271,,P
AAPL,20130201,11:23:54,450.032,200,,D
AAPL,20130201,11:23:54,450.03,100,,D
AAPL,20130201,11:23:54,450.03,100,,D
AAPL,20130201,11:23:54,450.03,300,@F,P
AAPL,20130201,11:23:55,450.02,170,@F,Z
AAPL,20130201,11:23:55,450.02,211,@F,P
AAPL,20130201,11:23:55,450.02,100,@F,J
AAPL,20130201,11:23:55,450.02,200,@F,K
AAPL,20130201,11:23:56,450.02,395,,D
AAPL,20130201,11:23:56,450.02,100,,D
AAPL,20130201,11:23:56,450.02,589,@F,P
AAPL,20130201,11:23:56,450.01,100,,Q
AAPL,20130201,11:23:56,450.04,100,@F,P
AAPL,20130201,11:23:56,450.04,100,@F,P
AAPL,20130201,11:23:56,450.04,300,@F,P
AAPL,20130201,11:23:56,450.04,220,@F,P
AAPL,20130201,11:23:57,450,295,,Z
AAPL,20130201,11:23:57,450,250,@F,Q
AAPL,20130201,11:23:58,450.0001,100,,D
AAPL,20130201,11:23:58,450,200,,D
AAPL,20130201,11:23:58,450,200,,D
AAPL,20130201,11:23:58,450,133,,D
AAPL,20130201,11:23:58,450,500,,D
AAPL,20130201,11:23:58,450,100,@F,Q
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,300,@F,Q
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,100,@F,Q
AAPL,20130201,11:23:58,450,229,@F,Q
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,2062,,Z
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,200,@F,Q
AAPL,20130201,11:23:58,450,100,@F,Q
AAPL,20130201,11:23:58,450,100,@F,K
AAPL,20130201,11:23:58,450,122,,D
AAPL,20130201,11:23:58,450,378,,D
AAPL,20130201,11:23:58,450,115,,D
AAPL,20130201,11:23:58,450,400,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450.0001,173,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,364,,D
AAPL,20130201,11:23:58,450,300,,D
AAPL,20130201,11:23:58,450,136,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,300,,D
AAPL,20130201,11:23:58,450,185,,D
AAPL,20130201,11:23:58,450.0001,114,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,195,,D
AAPL,20130201,11:23:58,450,118,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,300,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,500,,J
AAPL,20130201,11:23:58,450,200,,D
AAPL,20130201,11:23:58,450,156,@F,J
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,J
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,J
AAPL,20130201,11:23:58,450,100,,J
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,J
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,J
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450.0001,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,200,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,100,,D
AAPL,20130201,11:23:58,450,300,,D
AAPL,20130201,11:23:58,450,100,,B
AAPL,20130201,11:23:59,450.0099,132,,D
AAPL,20130201,11:23:59,450,100,,Q
AAPL,20130201,11:23:59,450,100,,D
AAPL,20130201,11:23:59,450,100,,D
AAPL,20130201,11:23:59,449.984,100,,D
AAPL,20130201,11:23:59,449.995,100,@F,Q
AAPL,20130201,11:23:59,450,100,,D
AAPL,20130201,11:23:59,449.995,100,,Q
AAPL,20130201,11:23:59,449.995,100,,Q
AAPL,20130201,11:23:59,449.995,100,@F,Q
AAPL,20130201,11:24:00,450,100,@F,K
AAPL,20130201,11:24:00,449.995,300,@F,Q
AAPL,20130201,11:24:00,449.995,100,,Q
AAPL,20130201,11:24:00,449.995,100,,Q
AAPL,20130201,11:24:00,449.98,100,,Q
AAPL,20130201,11:24:00,449.96,400,@F,Q
AAPL,20130201,11:24:00,449.96,100,,Q
AAPL,20130201,11:24:00,449.97,100,@F,Q
AAPL,20130201,11:24:00,449.98,100,@F,Q
AAPL,20130201,11:24:00,449.96,100,@F,Q
AAPL,20130201,11:24:00,450.01,200,,Z
AAPL,20130201,11:24:00,450,100,@F,D
AAPL,20130201,11:24:00,449.95,100,,Q
AAPL,20130201,11:24:00,450,100,,D
AAPL,20130201,11:24:00,449.98,400,,D
AAPL,20130201,11:24:00,449.95,100,,Q
AAPL,20130201,11:24:00,449.98,100,,D
AAPL,20130201,11:24:00,449.95,100,,D
AAPL,20130201,11:24:00,449.96,122,@F,P
AAPL,20130201,11:24:00,449.96,100,@F,K
AAPL,20130201,11:24:00,449.96,100,@F,K
AAPL,20130201,11:24:00,450.002,100,,D
AAPL,20130201,11:24:01,449.96,100,,D
AAPL,20130201,11:24:01,449.985,100,,D
AAPL,20130201,11:24:01,449.96,100,@F,B
AAPL,20130201,11:24:01,450,100,,D
AAPL,20130201,11:24:02,450,100,,D
AAPL,20130201,11:24:03,449.96,100,,D
AAPL,20130201,11:24:03,449.98,100,,D
AAPL,20130201,11:24:03,450,100,,B
AAPL,20130201,11:24:03,450,100,@F,B
AAPL,20130201,11:24:03,450.01,100,@F,B
AAPL,20130201,11:24:03,450,100,@F,Q
AAPL,20130201,11:24:03,450.01,100,@F,Q
AAPL,20130201,11:24:03,450.01,100,@F,Z
AAPL,20130201,11:24:03,450.02,150,@F,Z
AAPL,20130201,11:24:03,450.02,150,@F,Z
AAPL,20130201,11:24:03,450.02,100,@F,Z
AAPL,20130201,11:24:03,450.02,100,@F,Z
AAPL,20130201,11:24:03,450.03,100,@F,Z
AAPL,20130201,11:24:03,450.05,100,@F,Q
AAPL,20130201,11:24:03,450.05,130,@F,Q
AAPL,20130201,11:24:03,450.05,170,@F,Q
AAPL,20130201,11:24:03,450.05,100,@F,Q
AAPL,20130201,11:24:03,450.05,100,@F,Z
